episode,score,epsilon,budget,uncertainty
133,10.0,0.01,0,0.035701838219699834
134,11.0,0.01,0,0.035674911888004625
135,4.0,0.01,0,0.038001665504530525
136,9.0,0.01,0,0.03286722233389929
137,5.0,0.01,0,0.03872675584323386
138,12.0,0.01,0,0.03454473518664352
139,15.0,0.01,0,0.03516578224265691
140,13.0,0.01,0,0.034704118823078285
141,6.0,0.01,0,0.0345568915936952
142,12.0,0.01,0,0.03541185476123214
143,11.0,0.01,0,0.03619357548496161
144,10.0,0.01,0,0.034521514750004846
145,17.0,0.01,0,0.03586973542370811
146,17.0,0.01,0,0.034191337908422985
147,13.0,0.01,0,0.034645770954781205
148,13.0,0.01,0,0.03211313083873324
149,20.0,0.01,0,0.0327728998669988
150,15.0,0.01,0,0.03341320147379271
151,12.0,0.01,0,0.03226565630138883
152,16.0,0.01,0,0.037535567112450555
153,8.0,0.01,0,0.03460519211438736
154,10.0,0.01,0,0.03175630611256352
155,9.0,0.01,0,0.03465045670361614
156,13.0,0.01,0,0.03221408054352947
157,11.0,0.01,0,0.034858854677412135
158,16.0,0.01,0,0.034627560052596144
159,17.0,0.01,0,0.03139717952535514
160,18.0,0.01,0,0.03106590429088101
161,16.0,0.01,0,0.03344931007894644
162,17.0,0.01,0,0.03309070306819805
163,18.0,0.01,0,0.030717512048282606
164,17.0,0.01,0,0.03352434533883829
165,20.0,0.01,0,0.03212323690193359
166,19.0,0.01,0,0.03087505281946384
167,17.0,0.01,0,0.03084204374399269
168,15.0,0.01,0,0.029751448044049555
169,18.0,0.01,0,0.02964028001202487
170,17.0,0.01,0,0.027730148790841524
171,18.0,0.01,0,0.02859657482352745
172,14.0,0.01,0,0.029186487921106848
173,18.0,0.01,0,0.027697013148016335
174,18.0,0.01,0,0.02979985706869116
175,15.0,0.01,0,0.030275770934432216
176,12.0,0.01,0,0.030230701513906118
177,18.0,0.01,0,0.029265836976114505
178,19.0,0.01,0,0.028694012200885258
179,18.0,0.01,0,0.02769831641872942
180,16.0,0.01,0,0.029363326797214442
181,17.0,0.01,0,0.02910845772391657
182,5.0,0.01,0,0.03175232080242725
183,19.0,0.01,0,0.025959283941783404
184,19.0,0.01,0,0.026027272182184272
185,18.0,0.01,0,0.026489770935033744
186,17.0,0.01,0,0.02662822078938259
187,18.0,0.01,0,0.024838288404862397
188,18.0,0.01,0,0.02532540764736661
189,20.0,0.01,0,0.024529471482324063
190,18.0,0.01,0,0.026255229169352398
191,11.0,0.01,0,0.0286312137434415
192,18.0,0.01,0,0.02687716498082891
193,20.0,0.01,0,0.02565315618273914
194,16.0,0.01,0,0.023983116739205654
195,18.0,0.01,0,0.02702175311555321
196,18.0,0.01,0,0.024377190141182503
197,17.0,0.01,0,0.027873943621039503
198,16.0,0.01,0,0.02725546926801646
199,20.0,0.01,0,0.025882840680649954
200,19.0,0.01,0,0.02659034128233683
201,20.0,0.01,0,0.02650303383895554
202,20.0,0.01,0,0.0264520219954084
203,16.0,0.01,0,0.028701241710667378
204,18.0,0.01,0,0.025321101543187487
205,16.0,0.01,0,0.031277158957522165
206,16.0,0.01,0,0.028282637779393653
207,17.0,0.01,0,0.028456194580258692
208,17.0,0.01,0,0.02580122844084866
209,18.0,0.01,0,0.025907333370794868
210,19.0,0.01,0,0.026016097631030403
211,19.0,0.01,0,0.02605757394178999
212,20.0,0.01,0,0.02521897195614297
213,20.0,0.01,0,0.023926092432280433
214,19.0,0.01,0,0.02465796170178502
215,19.0,0.01,0,0.025169926786714807
216,19.0,0.01,0,0.024793426851964707
217,20.0,0.01,0,0.024500622264660325
218,19.0,0.01,0,0.024575707674436335
219,17.0,0.01,0,0.027781342650450826
220,19.0,0.01,0,0.02579503461296963
221,21.0,0.01,0,0.024117287368882568
222,19.0,0.01,0,0.02607237932102093
223,20.0,0.01,0,0.026129123368216472
224,19.0,0.01,0,0.028327651639726684
225,19.0,0.01,0,0.02697003505256473
226,14.0,0.01,0,0.027749579184352523
227,17.0,0.01,0,0.02422798132986004
228,19.0,0.01,0,0.025382339097294735
229,20.0,0.01,0,0.024130887208329763
230,20.0,0.01,0,0.02455409310073778
231,18.0,0.01,0,0.02483770462515467
232,18.0,0.01,0,0.02582643419832135
233,19.0,0.01,0,0.02498314733973813
234,19.0,0.01,0,0.023514330645336326
235,18.0,0.01,0,0.02620928539906736
236,15.0,0.01,0,0.02375371313934975
237,19.0,0.01,0,0.02503101148201642
238,20.0,0.01,0,0.023429747119797097
239,18.0,0.01,0,0.025831650151779875
240,17.0,0.01,0,0.023468258497918167
241,19.0,0.01,0,0.022113813923925113
242,18.0,0.01,0,0.022286993346720463
243,13.0,0.01,0,0.023567726644479595
244,19.0,0.01,0,0.023745096488858208
245,17.0,0.01,0,0.023617202043414425
246,17.0,0.01,0,0.02370992745563563
247,18.0,0.01,0,0.023611370409344468
248,16.0,0.01,0,0.020886477137137455
249,20.0,0.01,0,0.02131688417357147
250,15.0,0.01,0,0.022038335541616653
251,17.0,0.01,0,0.022053771875989635
252,19.0,0.01,0,0.02163057072612285
253,18.0,0.01,0,0.02108234537018541
254,19.0,0.01,0,0.020734909711868955
255,18.0,0.01,0,0.024121550584180668
256,21.0,0.01,0,0.022074282982294174
257,18.0,0.01,0,0.023383010813433858
258,18.0,0.01,0,0.02516638742995317
259,17.0,0.01,0,0.02398967667091823
260,18.0,0.01,0,0.0235944650769492
261,19.0,0.01,0,0.02293161439067508
262,18.0,0.01,0,0.02227901482202035
263,19.0,0.01,0,0.02353339786796436
264,19.0,0.01,0,0.02308675870675751
265,20.0,0.01,0,0.022716501064045217
266,18.0,0.01,0,0.02237264049764776
267,16.0,0.01,0,0.022613875939201552
268,19.0,0.01,0,0.023394745271861903
269,19.0,0.01,0,0.022420207038937746
270,20.0,0.01,0,0.02219209165179855
271,19.0,0.01,0,0.0222640467740613
272,20.0,0.01,0,0.024141905647613586
273,15.0,0.01,0,0.02441827677115757
274,20.0,0.01,0,0.023177010713387198
275,17.0,0.01,0,0.023327246043781242
276,17.0,0.01,0,0.02187958869844514
277,19.0,0.01,0,0.02214886780581073
278,19.0,0.01,0,0.019607948290804565
279,18.0,0.01,0,0.021058363092590637
280,19.0,0.01,0,0.02209271930088116
281,19.0,0.01,0,0.021757453630743738
282,16.0,0.01,0,0.02082352259264545
283,20.0,0.01,0,0.020472707754370646
284,18.0,0.01,0,0.02360614501213138
285,19.0,0.01,0,0.021985028810504764
286,21.0,0.01,0,0.02071477924536876
287,18.0,0.01,0,0.02471867411282494
288,19.0,0.01,0,0.02056704237469463
289,18.0,0.01,0,0.024705293027836746
290,14.0,0.01,0,0.023618194748645804
291,17.0,0.01,0,0.024047245267235968
292,18.0,0.01,0,0.02348722802863188
293,20.0,0.01,0,0.02150448185223645
294,14.0,0.01,0,0.024140095716398774
295,16.0,0.01,0,0.02301002613870808
296,20.0,0.01,0,0.0209523228626872
297,19.0,0.01,0,0.022196904272877273
298,21.0,0.01,0,0.022217849813610493
299,19.0,0.01,0,0.023534571542595337
