episode,score,epsilon,budget,uncertainty
135,15.0,0.05,0,0.018002303605104596
136,15.0,0.05,0,0.018365487453447186
137,19.0,0.05,0,0.019455157366980128
138,13.0,0.05,0,0.018979510416626273
139,19.0,0.05,0,0.017849959877449542
140,17.0,0.05,0,0.017812206805786917
141,18.0,0.05,0,0.02127515900595738
142,18.0,0.05,0,0.0199224383348166
143,18.0,0.05,0,0.021220599069924104
144,16.0,0.05,0,0.017864508991102184
145,21.0,0.05,0,0.015577237286249934
146,13.0,0.05,0,0.016602491486111683
147,16.0,0.05,0,0.019104804999925885
148,10.0,0.05,0,0.020166875001618827
149,19.0,0.05,0,0.02181079511929987
150,15.0,0.05,0,0.02179219097428919
151,18.0,0.05,0,0.021287797196139706
152,21.0,0.05,0,0.018975765618644
153,15.0,0.05,0,0.018061793156621157
154,19.0,0.05,0,0.020545874003943986
155,15.0,0.05,0,0.021697074186530288
156,20.0,0.05,0,0.019569889314613686
157,12.0,0.05,0,0.02003293409654674
158,14.0,0.05,0,0.020161619915009095
159,-1.0,0.05,0,0.0205612095137158
160,8.0,0.05,0,0.01924479400622527
161,14.0,0.05,0,0.019425192721949817
162,17.0,0.05,0,0.02102308943822312
163,18.0,0.05,0,0.02089903622863964
164,19.0,0.05,0,0.021984548158510128
165,17.0,0.05,0,0.022613469566623634
166,15.0,0.05,0,0.02230324527760289
167,21.0,0.05,0,0.02093752998556925
168,18.0,0.05,0,0.02040907324451358
169,18.0,0.05,0,0.02075632381505126
170,17.0,0.05,0,0.019101179049033523
171,19.0,0.05,0,0.017640024220222237
172,20.0,0.05,0,0.016977381174456515
173,2.0,0.05,0,0.02043702508046797
174,7.0,0.05,0,0.022186256766489002
175,17.0,0.05,0,0.02198213848740858
176,18.0,0.05,0,0.023500322796103444
177,16.0,0.05,0,0.0232200362869562
178,7.0,0.05,0,0.0201223429819684
179,18.0,0.05,0,0.01947046657970188
180,14.0,0.05,0,0.018334855909676446
181,16.0,0.05,0,0.018501497681399297
182,18.0,0.05,0,0.018270493194278994
183,18.0,0.05,0,0.018727747504891323
184,10.0,0.05,0,0.018334179818820903
185,16.0,0.05,0,0.015885620399622675
186,5.0,0.05,0,0.01621918909470098
187,19.0,0.05,0,0.016769515093479688
188,11.0,0.05,0,0.017230120004447333
189,14.0,0.05,0,0.015989425186155218
190,13.0,0.05,0,0.015066446984313076
191,16.0,0.05,0,0.01449467720547002
192,19.0,0.05,0,0.014449264314177845
193,13.0,0.05,0,0.017170300138090875
194,11.0,0.05,0,0.016515081776141693
195,18.0,0.05,0,0.016571086553995428
196,19.0,0.05,0,0.017764010050166167
197,13.0,0.05,0,0.01457208476650241
198,11.0,0.05,0,0.013903756483600526
199,16.0,0.05,0,0.014652578512867257
200,16.0,0.05,0,0.014205148514175639
201,14.0,0.05,0,0.013448758311211048
202,14.0,0.05,0,0.013395669813837715
203,20.0,0.05,0,0.01343702978849412
204,19.0,0.05,0,0.01062580426537008
205,18.0,0.05,0,0.011779974082452339
206,13.0,0.05,0,0.010918015817125096
207,17.0,0.05,0,0.010698353462602998
208,20.0,0.05,0,0.01303157181620374
209,10.0,0.05,0,0.011754573305463985
210,18.0,0.05,0,0.013020105580298985
211,13.0,0.05,0,0.012131062787036996
212,17.0,0.05,0,0.013196535648947412
213,16.0,0.05,0,0.014599405111916978
214,16.0,0.05,0,0.012802302485830015
215,16.0,0.05,0,0.01364381827404558
216,14.0,0.05,0,0.012322772564837147
217,18.0,0.05,0,0.011771269392959683
218,19.0,0.05,0,0.011831078593425666
219,14.0,0.05,0,0.011271033953051396
220,19.0,0.05,0,0.01343288504825158
221,14.0,0.05,0,0.012661005148877297
222,19.0,0.05,0,0.011607677912013057
223,9.0,0.05,0,0.012448956428752583
224,12.0,0.05,0,0.012135063013561785
225,21.0,0.05,0,0.014338525446104781
226,10.0,0.05,0,0.011389056663186028
227,16.0,0.05,0,0.011171729318620476
228,17.0,0.05,0,0.010669932004010018
229,14.0,0.05,0,0.01259929859552743
