episode,score,epsilon,budget,uncertainty
279,16.0,0.05,42556,0.004156348619049026
280,20.0,0.05,42556,0.004004606937121262
281,16.0,0.05,42556,0.004145686785631406
282,15.0,0.05,42556,0.004235913000354984
283,17.0,0.05,42556,0.0035189941116702413
284,16.0,0.05,42556,0.0043911306795292706
285,19.0,0.05,42556,0.0035281364878600053
286,17.0,0.05,42556,0.004349474952996967
287,20.0,0.05,42556,0.004013534810855798
288,19.0,0.05,42556,0.0037152174952411066
289,14.0,0.05,42556,0.004885208668440929
290,21.0,0.05,42556,0.004791417716257532
291,20.0,0.05,42556,0.00441979224695317
292,15.0,0.05,42556,0.003826677323259304
293,19.0,0.05,42556,0.004541437009113866
294,19.0,0.05,42556,0.0037956185364915605
295,21.0,0.05,42556,0.004773489763893103
296,20.0,0.05,42556,0.004430279473084152
297,21.0,0.05,42556,0.004943780237015722
298,18.0,0.05,42556,0.0036832478892550044
299,19.0,0.05,42556,0.004158564418015329
