episode,score,epsilon,budget,uncertainty
145,15.0,0.05,27270,0.03886696974018953
146,11.0,0.05,27175,0.03542183411142989
147,14.0,0.05,27113,0.031974203486129095
148,15.0,0.05,27025,0.03425759144215169
149,16.0,0.05,26959,0.032791441068959724
150,17.0,0.05,26878,0.03636576615941038
151,11.0,0.05,26809,0.02863959558235662
152,15.0,0.05,26737,0.032655669351012724
153,16.0,0.05,26669,0.03273165536245469
154,16.0,0.05,26599,0.03376304254272113
155,16.0,0.05,26545,0.031028162077665733
156,17.0,0.05,26502,0.028843797240315352
157,9.0,0.05,26463,0.02730864408456649
158,15.0,0.05,26429,0.02827422200469752
159,17.0,0.05,26392,0.0296393200297389
160,9.0,0.05,26354,0.02691228917009005
161,14.0,0.05,26314,0.02728795213828804
162,-1.0,0.05,26259,0.025290707351711794
163,16.0,0.05,26231,0.026785855024197214
164,19.0,0.05,26205,0.026193428759314907
165,8.0,0.05,26156,0.026529234670454028
166,10.0,0.05,26129,0.022853739462816478
167,10.0,0.05,26085,0.026492824970253216
168,18.0,0.05,26047,0.02762800970344648
169,20.0,0.05,26015,0.02924317202257006
170,16.0,0.05,25983,0.0267176905585464
171,16.0,0.05,25942,0.027885890367110394
172,19.0,0.05,25916,0.02742348672202104
173,16.0,0.05,25885,0.02656311782435794
174,11.0,0.05,25830,0.02856776046617381
175,9.0,0.05,25790,0.02710550219356814
176,16.0,0.05,25750,0.02796343365944105
177,13.0,0.05,25709,0.025967159823308578
178,16.0,0.05,25678,0.028223390363154285
179,19.0,0.05,25649,0.0285305604652974
180,15.0,0.05,25624,0.026134805372061358
181,17.0,0.05,25598,0.02596581087672227
182,10.0,0.05,25550,0.027534148945623234
183,15.0,0.05,25507,0.02634765377105242
184,13.0,0.05,25477,0.02417429346244168
185,14.0,0.05,25435,0.027209541635401707
186,15.0,0.05,25405,0.02662671310847147
187,19.0,0.05,25373,0.02668966491163074
188,16.0,0.05,25349,0.024899076881682563
189,16.0,0.05,25314,0.024277991091366857
190,16.0,0.05,25286,0.025025985961753903
191,8.0,0.05,25237,0.026338627075681482
192,8.0,0.05,25193,0.0259625902569486
193,16.0,0.05,25166,0.022681667163806297
194,9.0,0.05,25122,0.025241701072547584
195,14.0,0.05,25084,0.02635516138932842
196,12.0,0.05,25046,0.026244271344209525
197,12.0,0.05,24990,0.02633958397315832
198,18.0,0.05,24967,0.02555323899615387
199,16.0,0.05,24944,0.02450454133840784
200,11.0,0.05,24918,0.021668278638977245
201,18.0,0.05,24892,0.0224179375707346
202,18.0,0.05,24876,0.023627787990843568
203,18.0,0.05,24862,0.0224053905922233
204,19.0,0.05,24846,0.02213323733563658
205,20.0,0.05,24832,0.023226726472520366
206,17.0,0.05,24809,0.02176767594435421
