episode,score,epsilon,budget,uncertainty
102,-1.0,0.05,47513,0.03041646348714677
103,6.0,0.05,47481,0.019730819710137088
104,-4.0,0.05,47406,0.02299313239173503
105,-6.0,0.05,47361,0.021556411680664904
106,-1.0,0.05,47289,0.024204644029062396
107,1.0,0.05,47175,0.0269377146683098
108,-1.0,0.05,47131,0.020065251382927727
109,7.0,0.05,47119,0.01809307545784395
110,5.0,0.05,47110,0.01878561982422327
111,11.0,0.05,47099,0.019531054294905658
112,4.0,0.05,47082,0.019059430798270514
113,5.0,0.05,47070,0.019175085618213933
114,5.0,0.05,47043,0.019287062493122342
115,10.0,0.05,47026,0.01802500836398745
116,2.0,0.05,46999,0.019124897541636404
117,1.0,0.05,46755,0.034924295746976815
118,5.0,0.05,46741,0.01771712288589568
119,3.0,0.05,46723,0.01970772197966073
120,2.0,0.05,46705,0.01969656301054506
121,7.0,0.05,46684,0.019461002199692476
122,6.0,0.05,46658,0.019213855146554642
123,9.0,0.05,46643,0.019651327443080426
124,8.0,0.05,46629,0.01815099002639149
125,10.0,0.05,46601,0.019579080470538794
126,9.0,0.05,46589,0.017797401795921704
127,4.0,0.05,46570,0.018975116095844
128,8.0,0.05,46546,0.019270624214368124
129,1.0,0.05,46472,0.02274287180872284
130,4.0,0.05,46433,0.019062204311890544
131,9.0,0.05,46421,0.01746441038278085
132,5.0,0.05,46404,0.018544542812062956
133,13.0,0.05,46391,0.018192406578198074
134,8.0,0.05,46375,0.017166331600696857
135,18.0,0.05,46360,0.018334614631765913
136,6.0,0.05,46342,0.020108425966759592
137,3.0,0.05,46332,0.0180675403913483
138,7.0,0.05,46327,0.01777691031804732
139,11.0,0.05,46314,0.020173869785575078
140,14.0,0.05,46308,0.01843757351314951
141,17.0,0.05,46296,0.019440968716379656
142,15.0,0.05,46292,0.01817714390680711
143,18.0,0.05,46287,0.018602525275727904
144,14.0,0.05,46270,0.019272723633308123
145,16.0,0.05,46258,0.01915156734745606
146,14.0,0.05,46249,0.019355719999799136
147,17.0,0.05,46243,0.019455268448935945
148,17.0,0.05,46238,0.02022718326902926
149,15.0,0.05,46232,0.018418167317652962
150,19.0,0.05,46226,0.019275607762436732
151,15.0,0.05,46221,0.017694769947631396
152,12.0,0.05,46214,0.017601022341023388
153,19.0,0.05,46214,0.019013710191749467
154,19.0,0.05,46212,0.01824401027697139
155,18.0,0.05,46208,0.016283708660399132
156,18.0,0.05,46206,0.01669281907940078
157,18.0,0.05,46205,0.016063735657026647
158,17.0,0.05,46203,0.01693863773860728
159,18.0,0.05,46201,0.01638438596324325
160,15.0,0.05,46199,0.015633821201199005
161,19.0,0.05,46196,0.015182085221037015
162,14.0,0.05,46196,0.01587611400973714
163,10.0,0.05,46191,0.01550423448694393
164,14.0,0.05,46187,0.01609255537494916
165,15.0,0.05,46186,0.01441860291427953
166,10.0,0.05,46181,0.01743189137273519
167,14.0,0.05,46174,0.015044216650876435
168,13.0,0.05,46174,0.014398711901262073
169,18.0,0.05,46170,0.014330284010053058
170,15.0,0.05,46166,0.014531951544092302
171,20.0,0.05,46165,0.012691717315316039
172,15.0,0.05,46164,0.014376272453244455
173,14.0,0.05,46163,0.014348341641385345
174,17.0,0.05,46161,0.014397143968050091
175,17.0,0.05,46159,0.01376721271454001
176,15.0,0.05,46158,0.013226383008542897
177,19.0,0.05,46158,0.012786160334023104
178,20.0,0.05,46158,0.012384988865958565
179,12.0,0.05,46157,0.013519328215589032
180,18.0,0.05,46155,0.014042574698732307
181,18.0,0.05,46154,0.01208624394974346
182,18.0,0.05,46154,0.012848386153456978
183,16.0,0.05,46154,0.013116743692776385
184,17.0,0.05,46152,0.012836392246481906
185,13.0,0.05,46151,0.013085837878719456
186,18.0,0.05,46151,0.011649550111100545
187,15.0,0.05,46147,0.013595963214967867
188,17.0,0.05,46144,0.013337383436245279
189,16.0,0.05,46143,0.012841608174460626
190,16.0,0.05,46142,0.011787701531257059
191,16.0,0.05,46139,0.012576518775822889
192,18.0,0.05,46139,0.011316012188783807
193,17.0,0.05,46139,0.011806284873868879
194,9.0,0.05,46139,0.012915248644379861
195,13.0,0.05,46137,0.010920036051840882
196,18.0,0.05,46135,0.011887725824284415
197,18.0,0.05,46133,0.011517549879749933
198,16.0,0.05,46131,0.011445654017290478
199,14.0,0.05,46130,0.011305027566620062
200,13.0,0.05,46124,0.011923943570116535
201,18.0,0.05,46124,0.010598656303763996
202,17.0,0.05,46124,0.010752178084763449
203,18.0,0.05,46124,0.01076840717401826
204,16.0,0.05,46122,0.010484640008329363
205,19.0,0.05,46121,0.010388636423558821
206,20.0,0.05,46120,0.009717204864227443
207,17.0,0.05,46120,0.010535474919749668
208,18.0,0.05,46120,0.010122971848318655
209,17.0,0.05,46120,0.010490993557091327
210,17.0,0.05,46118,0.010592243194166103
211,14.0,0.05,46118,0.010422962585253876
212,16.0,0.05,46114,0.010940878529356225
213,17.0,0.05,46113,0.011139122777185154
214,12.0,0.05,46110,0.010672619952393082
215,15.0,0.05,46109,0.010624259026349543
216,15.0,0.05,46109,0.010636419709620941
217,20.0,0.05,46109,0.008986172368463923
218,12.0,0.05,46108,0.010291679935949642
219,10.0,0.05,46105,0.011269012168962788
220,19.0,0.05,46105,0.009887106431427584
221,19.0,0.05,46104,0.009552544206245291
222,19.0,0.05,46104,0.010150757433529504
223,18.0,0.05,46103,0.010187304292308595
224,17.0,0.05,46103,0.010754747477134896
225,19.0,0.05,46103,0.009216416295696141
226,18.0,0.05,46103,0.009820705362537468
227,17.0,0.05,46103,0.009862454438601969
228,10.0,0.05,46103,0.00948015001989684
229,14.0,0.05,46103,0.009658832454233544
230,20.0,0.05,46102,0.008890161613745546
231,14.0,0.05,46100,0.009813409652002603
232,18.0,0.05,46100,0.00895129679113588
233,18.0,0.05,46100,0.009649339828763535
234,17.0,0.05,46100,0.009772606056008335
235,18.0,0.05,46099,0.009413276330729439
236,14.0,0.05,46097,0.01042933025052023
237,17.0,0.05,46096,0.009206659234215963
238,9.0,0.05,46095,0.010225355518189315
239,17.0,0.05,46093,0.009555836101640867
240,19.0,0.05,46093,0.009683237145557945
241,16.0,0.05,46093,0.009303485967467636
242,18.0,0.05,46093,0.00966584572343618
243,21.0,0.05,46093,0.009910925305918979
244,18.0,0.05,46093,0.009049967826221656
245,15.0,0.05,46092,0.01026262126653059
246,17.0,0.05,46092,0.010029808619807923
247,18.0,0.05,46091,0.009619693316629985
248,19.0,0.05,46091,0.009087597704956128
249,19.0,0.05,46091,0.009198864126268415
250,19.0,0.05,46091,0.008614974702085656
251,18.0,0.05,46091,0.009047430829667958
252,19.0,0.05,46091,0.008785225687322228
253,15.0,0.05,46089,0.009676059418450794
254,17.0,0.05,46089,0.008138780965727363
255,16.0,0.05,46089,0.009972377257384736
256,16.0,0.05,46088,0.009300100455288368
257,14.0,0.05,46087,0.009701586961243474
258,18.0,0.05,46087,0.009248716215124858
259,21.0,0.05,46087,0.008343027449079695
260,17.0,0.05,46085,0.009412107872807798
261,17.0,0.05,46085,0.008809899437931772
262,17.0,0.05,46085,0.009080105343775997
263,20.0,0.05,46085,0.009027131830059492
264,19.0,0.05,46085,0.008824122214128172
265,17.0,0.05,46084,0.00953336326147828
266,17.0,0.05,46084,0.008676951618149879
267,17.0,0.05,46084,0.008664707372789638
268,19.0,0.05,46084,0.007590595104284447
269,17.0,0.05,46083,0.008041221530121464
270,17.0,0.05,46082,0.008083170837640605
271,17.0,0.05,46081,0.00772432626870926
272,18.0,0.05,46081,0.007848667413055276
273,18.0,0.05,46080,0.007948898313388752
274,19.0,0.05,46080,0.0074576944002005974
275,19.0,0.05,46080,0.0074683617853405215
276,13.0,0.05,46077,0.009556394409033308
277,16.0,0.05,46077,0.008364593934029576
278,16.0,0.05,46077,0.008763368267964219
279,18.0,0.05,46076,0.007988319505674253
280,18.0,0.05,46074,0.008031745343332586
281,21.0,0.05,46073,0.007545675590011933
282,17.0,0.05,46071,0.007705354134321203
283,20.0,0.05,46071,0.0075103431562848315
284,17.0,0.05,46070,0.007922598042865643
285,20.0,0.05,46070,0.007167494071056544
286,18.0,0.05,46070,0.006921131902015898
287,19.0,0.05,46070,0.007470576715899958
288,16.0,0.05,46069,0.007790641411961121
289,17.0,0.05,46069,0.007321277016759093
290,18.0,0.05,46069,0.0069306452781200505
291,21.0,0.05,46069,0.006248764799583922
292,19.0,0.05,46069,0.00713602330174943
293,9.0,0.05,46068,0.007735135201450989
294,14.0,0.05,46068,0.007962730312692594
295,16.0,0.05,46067,0.007614011918936063
296,18.0,0.05,46066,0.007603672377422889
297,16.0,0.05,46066,0.007662886078750495
298,20.0,0.05,46065,0.007557049725002557
299,18.0,0.05,46065,0.008077473890170241
